building_id,iterations,solver_seconds,mean_temp,std_temp,pct_above_18,pct_below_15
10000,3602,1.3758547781035304,14.01233878811262,6.367431059312788,30.941014791508444,55.542295034537624
10009,5493,2.7736744759604335,11.000135812436385,5.811144379826446,16.6712734948236,74.9723590310584
10014,7965,4.448883453849703,14.74416994195007,7.037733284674262,38.26367541377415,52.80837116508215
10019,7870,6.395332629792392,14.73552448062455,7.030325006703503,38.14915412864569,52.92926826787113
10029,3493,1.0933768227696419,10.616037322820274,6.31733193827505,18.25563221896085,74.51301795448481
10031,4735,2.338139375206083,12.507072852890373,6.278432089100501,24.044722033998173,66.39513301711693
10051,1535,0.8144985847175121,13.289039951277386,5.999085063388962,25.97693550756574,62.859923608050536
10053,4479,3.3395628449507058,11.366493551285695,6.261217981858718,19.9510754583921,72.41052538787024
10056,1592,0.7142107752151787,14.220114507861677,6.1794611573984115,31.763454814173965,57.06174975667784
10064,6518,3.4720616629347205,12.71696893739592,6.964227784263568,28.79137124461432,62.75688345539249
10075,8832,4.763672962319106,15.156939199079202,6.440520340371582,39.12088154756647,47.45605511880576
10079,8131,6.238354017958045,15.094353507626009,7.3139112683495755,41.90001451870493,49.44974108309539
10080,8161,3.769255652092397,15.777740694240642,7.280585752157388,46.365765006711015,44.711034476002
10082,8746,4.619703952688724,16.465720758630503,6.71334505223449,48.64349722630506,40.56137689061685
10083,4096,1.95997121790424,15.639247995421577,7.120808056609335,44.855518923515284,45.886354482120744
10084,4018,2.991106034722179,15.100584697662057,7.150541807748054,40.90648998644782,50.266526125583496
10085,4369,1.8449163609184325,15.868862158668191,7.192791728448519,46.18303917834116,44.72566696293788
10086,8342,4.407372934743762,14.391525374209467,7.215616073193269,37.25664572257129,53.01884968583857
10087,7889,4.094691270031035,15.073205905031365,7.275519953980989,41.532405798190645,49.89713190601896
10089,8252,6.21541971899569,13.989763514399904,7.276278123380446,35.45861191757374,56.3640146392669
10090,1676,0.6724529028870165,14.289771510081522,6.61876048791941,36.61720380245769,51.19638302805471
10093,8756,4.4509392301552,14.095290264084985,6.567366222528502,33.37738587863163,56.457308750568714
10094,8562,4.639674534089863,14.194041456709924,6.76150838605495,35.37678542111312,54.92584687790729
10097,2961,2.485473034903407,14.35295151034433,6.862346996479512,37.78967295515373,51.308832169201644
10117,1827,0.6906156181357801,15.46497230222899,6.682106448318915,44.11653993826696,44.475394614670385
10119,1865,0.7408989309333265,14.087564093649043,6.751740274837903,35.080178957422206,54.69763233298145
10120,1759,0.7422554199583828,15.281836130405654,8.031455943482403,46.168775716171105,47.71627461636002
10124,3300,2.044329070020467,13.865677573440365,7.0324711530466955,34.5643361911253,56.06951967571834
10126,4795,1.816441458184272,13.395546512329306,6.6367616908221105,29.66113660430639,61.092481468408046
10128,2022,0.7267484390176833,17.426229514140733,6.7063385690217405,56.03287758684896,34.885886045645584
10136,5528,3.0653589419089258,15.423199679945187,7.273070414890968,44.30778965268372,46.891158413002856
10144,5462,4.621510382276028,12.10717489837953,6.127343501466337,21.81051363157102,68.90344931465582
10145,5657,2.2262412742711604,10.648821565579247,5.892590121948405,16.560690898737782,75.29657397741293
10150,3068,1.1719931019470096,14.959979437528894,7.4955082305237495,41.195779166589396,50.74272573855312
10161,2584,1.3009849460795522,13.448710200277985,7.030556040226273,31.809772738844856,59.47317503691508
10165,2785,2.221815429162234,13.05329239067844,6.7325279245649785,29.06502057613169,62.05925925925926
10167,2579,1.0602096151560545,13.23142864140353,6.814880423764131,30.187672922430746,60.85369512317077
10168,2585,1.2623894619755447,13.192332536774407,6.901101276697093,30.320607642062924,60.489969584656045
